scenario,diet_id,diet_group,combo,solved
snack_cap,synth_3500_high_carbs,synthetic,lunch_only,False
snack_cap,synth_3500_high_carbs,synthetic,dinner_only,False
snack_cap,synth_3500_high_carbs,synthetic,lunch_snack,False
snack_cap,synth_3500_extremely_high_carbs,synthetic,full_day,False
snack_cap,synth_3500_extremely_high_carbs,synthetic,lunch_snack_dinner,False
snack_cap,synth_3500_extremely_high_carbs,synthetic,lunch_dinner,False
snack_cap,synth_3500_extremely_high_carbs,synthetic,lunch_only,False
snack_cap,synth_3500_extremely_high_carbs,synthetic,dinner_only,False
snack_cap,synth_3500_extremely_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,person_1,real,full_day,False
dinner_lunch_cap,person_1,real,lunch_snack_dinner,False
dinner_lunch_cap,person_1,real,lunch_dinner,False
dinner_lunch_cap,person_1,real,lunch_only,False
dinner_lunch_cap,person_1,real,dinner_only,False
dinner_lunch_cap,person_1,real,lunch_snack,False
dinner_lunch_cap,person_2,real,full_day,True
dinner_lunch_cap,person_2,real,lunch_snack_dinner,True
dinner_lunch_cap,person_2,real,lunch_dinner,True
dinner_lunch_cap,person_2,real,lunch_only,False
dinner_lunch_cap,person_2,real,dinner_only,False
dinner_lunch_cap,person_2,real,lunch_snack,True
dinner_lunch_cap,person_3,real,full_day,True
dinner_lunch_cap,person_3,real,lunch_snack_dinner,True
dinner_lunch_cap,person_3,real,lunch_dinner,True
dinner_lunch_cap,person_3,real,lunch_only,False
dinner_lunch_cap,person_3,real,dinner_only,False
dinner_lunch_cap,person_3,real,lunch_snack,False
dinner_lunch_cap,person_4,real,full_day,True
dinner_lunch_cap,person_4,real,lunch_snack_dinner,True
dinner_lunch_cap,person_4,real,lunch_dinner,True
dinner_lunch_cap,person_4,real,lunch_only,True
dinner_lunch_cap,person_4,real,dinner_only,False
dinner_lunch_cap,person_4,real,lunch_snack,True
dinner_lunch_cap,person_5,real,full_day,True
dinner_lunch_cap,person_5,real,lunch_snack_dinner,True
dinner_lunch_cap,person_5,real,lunch_dinner,True
dinner_lunch_cap,person_5,real,lunch_only,False
dinner_lunch_cap,person_5,real,dinner_only,False
dinner_lunch_cap,person_5,real,lunch_snack,True
dinner_lunch_cap,person_6,real,full_day,True
dinner_lunch_cap,person_6,real,lunch_snack_dinner,True
dinner_lunch_cap,person_6,real,lunch_dinner,True
dinner_lunch_cap,person_6,real,lunch_only,False
dinner_lunch_cap,person_6,real,dinner_only,False
dinner_lunch_cap,person_6,real,lunch_snack,False
dinner_lunch_cap,person_7,real,full_day,True
dinner_lunch_cap,person_7,real,lunch_snack_dinner,True
dinner_lunch_cap,person_7,real,lunch_dinner,True
dinner_lunch_cap,person_7,real,lunch_only,False
dinner_lunch_cap,person_7,real,dinner_only,False
dinner_lunch_cap,person_7,real,lunch_snack,False
dinner_lunch_cap,person_8,real,full_day,True
dinner_lunch_cap,person_8,real,lunch_snack_dinner,True
dinner_lunch_cap,person_8,real,lunch_dinner,True
dinner_lunch_cap,person_8,real,lunch_only,False
dinner_lunch_cap,person_8,real,dinner_only,False
dinner_lunch_cap,person_8,real,lunch_snack,False
dinner_lunch_cap,person_9,real,full_day,True
dinner_lunch_cap,person_9,real,lunch_snack_dinner,True
dinner_lunch_cap,person_9,real,lunch_dinner,True
dinner_lunch_cap,person_9,real,lunch_only,True
dinner_lunch_cap,person_9,real,dinner_only,False
dinner_lunch_cap,person_9,real,lunch_snack,True
dinner_lunch_cap,person_10,real,full_day,True
dinner_lunch_cap,person_10,real,lunch_snack_dinner,True
dinner_lunch_cap,person_10,real,lunch_dinner,True
dinner_lunch_cap,person_10,real,lunch_only,False
dinner_lunch_cap,person_10,real,dinner_only,False
dinner_lunch_cap,person_10,real,lunch_snack,True
dinner_lunch_cap,synth_1000_balanced,synthetic,full_day,True
dinner_lunch_cap,synth_1000_balanced,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1000_balanced,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1000_balanced,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_balanced,synthetic,dinner_only,True
dinner_lunch_cap,synth_1000_balanced,synthetic,lunch_snack,True
dinner_lunch_cap,synth_1000_low_protein,synthetic,full_day,True
dinner_lunch_cap,synth_1000_low_protein,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1000_low_protein,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1000_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_low_protein,synthetic,dinner_only,True
dinner_lunch_cap,synth_1000_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_extremely_low_protein,synthetic,full_day,False
dinner_lunch_cap,synth_1000_extremely_low_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_extremely_low_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1000_extremely_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_extremely_low_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_extremely_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_high_protein,synthetic,full_day,True
dinner_lunch_cap,synth_1000_high_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_high_protein,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1000_high_protein,synthetic,lunch_only,True
dinner_lunch_cap,synth_1000_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_high_protein,synthetic,lunch_snack,True
dinner_lunch_cap,synth_1000_extremely_high_protein,synthetic,full_day,False
dinner_lunch_cap,synth_1000_extremely_high_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_extremely_high_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1000_extremely_high_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_extremely_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_extremely_high_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_1000_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1000_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_extremely_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_1000_extremely_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_extremely_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1000_extremely_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_extremely_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_extremely_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_high_fat,synthetic,full_day,False
dinner_lunch_cap,synth_1000_high_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_high_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1000_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_high_fat,synthetic,dinner_only,True
dinner_lunch_cap,synth_1000_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_extremely_high_fat,synthetic,full_day,False
dinner_lunch_cap,synth_1000_extremely_high_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_extremely_high_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1000_extremely_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_extremely_high_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_extremely_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_low_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_1000_low_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_low_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1000_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_low_carbs,synthetic,dinner_only,True
dinner_lunch_cap,synth_1000_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_extremely_low_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_1000_extremely_low_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_extremely_low_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1000_extremely_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_extremely_low_carbs,synthetic,dinner_only,True
dinner_lunch_cap,synth_1000_extremely_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_high_carbs,synthetic,full_day,True
dinner_lunch_cap,synth_1000_high_carbs,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1000_high_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1000_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1000_extremely_high_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_1000_extremely_high_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1000_extremely_high_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1000_extremely_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1000_extremely_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_1000_extremely_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_balanced,synthetic,full_day,True
dinner_lunch_cap,synth_1500_balanced,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1500_balanced,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1500_balanced,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_balanced,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_balanced,synthetic,lunch_snack,True
dinner_lunch_cap,synth_1500_low_protein,synthetic,full_day,True
dinner_lunch_cap,synth_1500_low_protein,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1500_low_protein,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1500_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_low_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_extremely_low_protein,synthetic,full_day,False
dinner_lunch_cap,synth_1500_extremely_low_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1500_extremely_low_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1500_extremely_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_extremely_low_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_extremely_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_high_protein,synthetic,full_day,True
dinner_lunch_cap,synth_1500_high_protein,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1500_high_protein,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1500_high_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_high_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_extremely_high_protein,synthetic,full_day,True
dinner_lunch_cap,synth_1500_extremely_high_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1500_extremely_high_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1500_extremely_high_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_extremely_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_extremely_high_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_1500_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1500_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1500_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_extremely_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_1500_extremely_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1500_extremely_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1500_extremely_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_extremely_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_extremely_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_high_fat,synthetic,full_day,True
dinner_lunch_cap,synth_1500_high_fat,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1500_high_fat,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1500_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_high_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_extremely_high_fat,synthetic,full_day,False
dinner_lunch_cap,synth_1500_extremely_high_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1500_extremely_high_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1500_extremely_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_extremely_high_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_extremely_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_low_carbs,synthetic,full_day,True
dinner_lunch_cap,synth_1500_low_carbs,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1500_low_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1500_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_low_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_extremely_low_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_1500_extremely_low_carbs,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1500_extremely_low_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1500_extremely_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_extremely_low_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_extremely_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_high_carbs,synthetic,full_day,True
dinner_lunch_cap,synth_1500_high_carbs,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_1500_high_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_1500_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_1500_extremely_high_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_1500_extremely_high_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_1500_extremely_high_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_1500_extremely_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_1500_extremely_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_1500_extremely_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_balanced,synthetic,full_day,True
dinner_lunch_cap,synth_2000_balanced,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2000_balanced,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_2000_balanced,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_balanced,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_balanced,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_low_protein,synthetic,full_day,True
dinner_lunch_cap,synth_2000_low_protein,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2000_low_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_low_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_extremely_low_protein,synthetic,full_day,False
dinner_lunch_cap,synth_2000_extremely_low_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_extremely_low_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_extremely_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_extremely_low_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_extremely_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_high_protein,synthetic,full_day,True
dinner_lunch_cap,synth_2000_high_protein,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2000_high_protein,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_2000_high_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_high_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_extremely_high_protein,synthetic,full_day,False
dinner_lunch_cap,synth_2000_extremely_high_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_extremely_high_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_extremely_high_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_extremely_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_extremely_high_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_2000_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_extremely_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_2000_extremely_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_extremely_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_extremely_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_extremely_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_extremely_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_high_fat,synthetic,full_day,True
dinner_lunch_cap,synth_2000_high_fat,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2000_high_fat,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_2000_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_high_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_extremely_high_fat,synthetic,full_day,False
dinner_lunch_cap,synth_2000_extremely_high_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_extremely_high_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_extremely_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_extremely_high_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_extremely_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_low_carbs,synthetic,full_day,True
dinner_lunch_cap,synth_2000_low_carbs,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2000_low_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_2000_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_low_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_extremely_low_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_2000_extremely_low_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_extremely_low_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_extremely_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_extremely_low_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_extremely_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_high_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_2000_high_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_high_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2000_extremely_high_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_2000_extremely_high_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2000_extremely_high_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2000_extremely_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2000_extremely_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_2000_extremely_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_balanced,synthetic,full_day,True
dinner_lunch_cap,synth_2500_balanced,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2500_balanced,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_balanced,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_balanced,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_balanced,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_low_protein,synthetic,full_day,True
dinner_lunch_cap,synth_2500_low_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_low_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_low_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_extremely_low_protein,synthetic,full_day,False
dinner_lunch_cap,synth_2500_extremely_low_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_extremely_low_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_extremely_low_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_extremely_low_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_extremely_low_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_high_protein,synthetic,full_day,True
dinner_lunch_cap,synth_2500_high_protein,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2500_high_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_high_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_high_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_extremely_high_protein,synthetic,full_day,False
dinner_lunch_cap,synth_2500_extremely_high_protein,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_extremely_high_protein,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_extremely_high_protein,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_extremely_high_protein,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_extremely_high_protein,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_2500_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_extremely_low_fat,synthetic,full_day,False
dinner_lunch_cap,synth_2500_extremely_low_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_extremely_low_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_extremely_low_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_extremely_low_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_extremely_low_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_high_fat,synthetic,full_day,True
dinner_lunch_cap,synth_2500_high_fat,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2500_high_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_high_fat,synthetic,dinner_only,True
dinner_lunch_cap,synth_2500_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_extremely_high_fat,synthetic,full_day,False
dinner_lunch_cap,synth_2500_extremely_high_fat,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_extremely_high_fat,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_extremely_high_fat,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_extremely_high_fat,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_extremely_high_fat,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_low_carbs,synthetic,full_day,True
dinner_lunch_cap,synth_2500_low_carbs,synthetic,lunch_snack_dinner,True
dinner_lunch_cap,synth_2500_low_carbs,synthetic,lunch_dinner,True
dinner_lunch_cap,synth_2500_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_low_carbs,synthetic,dinner_only,True
dinner_lunch_cap,synth_2500_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_extremely_low_carbs,synthetic,full_day,True
dinner_lunch_cap,synth_2500_extremely_low_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_extremely_low_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_extremely_low_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_extremely_low_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_extremely_low_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_high_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_2500_high_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_high_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_2500_extremely_high_carbs,synthetic,full_day,False
dinner_lunch_cap,synth_2500_extremely_high_carbs,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_2500_extremely_high_carbs,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_2500_extremely_high_carbs,synthetic,lunch_only,False
dinner_lunch_cap,synth_2500_extremely_high_carbs,synthetic,dinner_only,False
dinner_lunch_cap,synth_2500_extremely_high_carbs,synthetic,lunch_snack,False
dinner_lunch_cap,synth_3000_balanced,synthetic,full_day,False
dinner_lunch_cap,synth_3000_balanced,synthetic,lunch_snack_dinner,False
dinner_lunch_cap,synth_3000_balanced,synthetic,lunch_dinner,False
dinner_lunch_cap,synth_3000_balanced,synthetic,lunch_only,False
dinner_lunch_cap,synth_3000_balanced,synthetic,dinner_only,False
dinner_lunch_cap,synth_3000_balanced,synthetic,lunch_snack,False
